,Headline,Date
48,Cyient hits 52-week high on pact with Thingtrax; stock surges 7% in 3 days,"February 22, 2023, Wednesday"
49,Sensex crashes over 900 points: Top 4 factors behind a wobbly Wednesday,"February 22, 2023, Wednesday"
50,"Real estate shares weak; Godrej Properties, DLF, Mahindra Life shed 3% each","February 22, 2023, Wednesday"
51,Adani group shares extend fall; Adani Total Gas tanks 79% in one month,"February 22, 2023, Wednesday"
52,"Siemens, JSL: 9 stocks in Nifty 500 top new highs despite sluggish mood","February 22, 2023, Wednesday"
53,Shares of air-conditioner makers rally up to 7% amid heat wave alert,"February 22, 2023, Wednesday"
54,CRISIL upgrades DB Power's rating after Adani Power calls off acquisition,"February 22, 2023, Wednesday"
55,"IRB Infra up 6%, nears 52-week high as stock trades ex-split in 1:10 ratio","February 22, 2023, Wednesday"
56,"Chaman Lal, KRBL: Firm demand to keep rice shares steaming, say analysts","February 22, 2023, Wednesday"
57,Triveni Turbine rises 2% to hit new high in weak market on strong outlook,"February 22, 2023, Wednesday"
58,"Sensex crashes 928 pts, ends below 60K; Nifty near 17,550 amid global rout","February 22, 2023, Wednesday"
59,"Stocks to Watch: M&M, Reliance, Sapphire Foods, CE Info, BEL, Hind Zinc","February 22, 2023, Wednesday"
60,"Sensex, Nifty end lower in choppy trade, extend losses for third day","February 21, 2023, Tuesday"
61,Sebi proposes change in governance norms to give more power to shareholders,"February 21, 2023, Tuesday"
62,Trading hours for interest rate derivatives extended till 5 pm by NSE,"February 21, 2023, Tuesday"
63,Practice of permanent board seats at listed companies likely to end,"February 21, 2023, Tuesday"
64,"Oil & gas, power form bulk of stocks sold by FPIs in first fortnight of Feb","February 21, 2023, Tuesday"
65,"Indian jeweller Joyalukkas drops public listing plan, withdraws $278 mn IPO","February 21, 2023, Tuesday"
66,"BPCL, Tata Motors lead upgrades race after Q3, Zomato, ABFRL downgraded","February 21, 2023, Tuesday"
67,"Jobs in small towns, gender diversity to earn India Inc better ESG ratings","February 21, 2023, Tuesday"
68,"Freeze demat accounts of MDs and CEOs for non-compliance, says Sebi","February 21, 2023, Tuesday"
69,Pantomath buys 37.2% in broking firm Asit C Mehta through subsidiary,"February 21, 2023, Tuesday"
70,"IRB Infra up 4% as it emerges preferred bidder for Rs 2,132 cr BOT project","February 21, 2023, Tuesday"
71,"Decoded: What is index rebalancing, and how does it impact stocks?","February 21, 2023, Tuesday"
72,This beaten down pharma stock has zoomed over 50% in last 11 trading days,"February 21, 2023, Tuesday"
73,Zen Technologies hits record high; up 35% in one month on robust Q3 results,"February 21, 2023, Tuesday"
74,Minda Corp slips 9% in 3 days after it acquires 15.7% stake in Pricol,"February 21, 2023, Tuesday"
75,Power stocks surge as govt orders coal-based plants to run at full capacity,"February 21, 2023, Tuesday"
76,Nifty Pharma dips to 7-mth low; bears may gain control if breaks 52-wk low,"February 21, 2023, Tuesday"
77,Combined equity market value of 10 Adani Group firms slips below $100 bn,"February 21, 2023, Tuesday"
78,"BSE Capital Goods index nears record high; Siemens, L&T gain up to 3%","February 21, 2023, Tuesday"
79,"Delhivery jumps 5%, gains 14% in seven straight days post Q3 results","February 21, 2023, Tuesday"
80,Marine Electricals rallies 5% after it bags order from Goa Shipyard,"February 21, 2023, Tuesday"
81,"Uflex drops 4%, hits 52-wk low on report of Income-Tax raid at Noida office","February 21, 2023, Tuesday"
82,Adani Power hits fourth 5% upper circuit; No respite for Adani Green,"February 21, 2023, Tuesday"
83,"Sensex, Nifty end flat after volatile day; NTPC gains 3%, PSB index dips 2%","February 21, 2023, Tuesday"
84,"Stocks to Watch: Asian Paints, Adani Green, JK Tyre, Tata Motors, GR Infra","February 21, 2023, Tuesday"
85,"Sensex, Nifty extend losses on lingering worries over interest rates","February 20, 2023, Monday"
86,Sebi issues consultation paper on disclosure requirements for listed firms,"February 20, 2023, Monday"
87,Good upside seen in Oil India stock; most analysts are positive,"February 20, 2023, Monday"
88,Losing traction: BAFs' dream run halts even as equity market stays volatile,"February 20, 2023, Monday"
89,"State Bank of India issues Rs 4.5K-crore in AT1, half of the amount planned","February 20, 2023, Monday"
90,"Fresh bout of selling sees Adani m-cap go down by Rs 25,000 crore","February 20, 2023, Monday"
91,"Cera Sanitaryware soars 8%, hits new high in weak market on healthy outlook","February 20, 2023, Monday"
92,Are the markets ignoring the possibility of higher inflation?,"February 20, 2023, Monday"
93,Lumax Auto soars 12% as it acquires majority stake in IAC Group's India biz,"February 20, 2023, Monday"
94,Stock bearing the brunt of Adani Group rout is at risk of more losses,"February 20, 2023, Monday"
95,"Charts indicate robust bias for RIL, ONGC amid GST inclusion hopes","February 20, 2023, Monday"
96,Sonata Software surges 26% in one month; stock nears record high,"February 20, 2023, Monday"
97,NMDC's demerged Chhattisgarh unit hits 5% upper circuit on market debut,"February 20, 2023, Monday"
98,Samvardhana Motherson's SAS acquisition reasonably priced: Analysts,"February 20, 2023, Monday"
99,Cipla dips 7% after Pithampur unit receives 8 USFDA observations,"February 20, 2023, Monday"
100,"Banks, RIL drag Sensex 311 pts down, Nifty below 17,850; Adani Ent falls 6%","February 20, 2023, Monday"
101,"Stocks to watch: HUL, United Breweries, Motherson, Sun Pharma, Paytm, Cipla","February 20, 2023, Monday"
102,"Street signs: Nifty Next 50 rebalance, home-grown tech stocks, and more","February 20, 2023, Monday"
103,Promoter share pledge rises to 1.61% in October-December quarter,"February 20, 2023, Monday"
104,"ArcelorMittal, JSW in NMDC steel plant race; JSPL also in the fray","February 19, 2023, Sunday"
105,"Mutual funds' collection through NFO drops 38% to Rs 62,000 crore in 2022","February 19, 2023, Sunday"
106,"Global trends, foreign funds movement to guide equities this week","February 19, 2023, Sunday"
107,"FPIs shift focus back on Indian market; invests Rs 7,600 cr in a week","February 19, 2023, Sunday"
108,"Mcap of five of top-10 most valued firms jump Rs 95,337 cr last week","February 19, 2023, Sunday"
109,"NSE to include Adani Wilmar, Adani Power in few indices from March 31","February 18, 2023, Saturday"
110,Signs that Adani shock for India's $3.1 trn stock market is ebbing fast,"February 18, 2023, Saturday"
111,"Increase in trade volume 'market driven', says Adani Transmission","February 17, 2023, Friday"
112,Most Adani Group dollar bonds exit distressed levels on debt promises,"February 17, 2023, Friday"
113,Markets decline over Fed officials' hawkish remarks; Sensex down 316 pts,"February 17, 2023, Friday"
114,L&T MF and ex-officials settle inter-scheme transfer case with Sebi,"February 17, 2023, Friday"
115,"Sebi aims to prune costs further for MF investors, may bring GST under TER","February 17, 2023, Friday"
116,Kotak Mahindra Bank added to FTSE index nine years after being removed,"February 17, 2023, Friday"
117,PTC Industries hits 10% upper circuit as arm wins Safran Aircraft order,"February 17, 2023, Friday"
118,Bajaj Steel extends rally on sale of plastic division; stock spurts 13%,"February 17, 2023, Friday"
119,Stock of this iron & steel products company has zoomed 101% in 6 months,"February 17, 2023, Friday"
120,"Defence stocks: HAL poised for a historic peak; BDL, BEL test key levels","February 17, 2023, Friday"
121,"Ipca Labs slips 5%, hits 52-week low on weak December quarter results","February 17, 2023, Friday"
122,"Cement shares in focus; UltraTech, Dalmia Bharat hit 52-week highs","February 17, 2023, Friday"
123,"Record gold price may not bring back sheen in Muthoot, Manappuram: Analysts","February 17, 2023, Friday"
124,Medanta hits highest level since listing; stock surges 13% in 2 days,"February 17, 2023, Friday"
125,"Minda Corp, Pricol surge up to 6% amid stake sale buzz","February 17, 2023, Friday"
126,Dollar jumps to six-week high in early trade on higher rate expectations,"February 17, 2023, Friday"
127,"Sensex snaps 3-day winning run, sheds 317 pts; Banks, realty shares decline","February 17, 2023, Friday"
128,"Stocks to watch: HDFC, Ambuja Cements, HAL, RailTel Corp, RPP Infra","February 17, 2023, Friday"
129,Global body Iosco flags challenges to operational independence,"February 16, 2023, Thursday"
130,"With returns no better than flexi-caps, ELSS faces an uncertain future","February 16, 2023, Thursday"
131,"India's exports rise in both value, volume terms in 2022: GTRI report","February 16, 2023, Thursday"
132,"FCI sells 385,000 tonnes wheat in open market via e-auction, control prices","February 16, 2023, Thursday"
133,"Gokaldas Exports hits 4-month high, rallies 15% in one week post Q3 results","February 16, 2023, Thursday"
134,Bharat Dynamics soars 11% after it signs 10 MoUs at Aero India 2023,"February 16, 2023, Thursday"
135,"PI Industries extends rally, soars 12% in two days on better growth outlook","February 16, 2023, Thursday"
136,"Half of Nifty 50 stocks yet to reclaim Budget peaks, breadth stays fragile","February 16, 2023, Thursday"
137,IT shares in focus; TCS hits 9-mth high; Tech Mahindra surges 11% in 2 days,"February 16, 2023, Thursday"
138,Indian shares rise after US retail sales data lifts global sentiment,"February 16, 2023, Thursday"
139,"Shares of ONGC, Oil India fire up as govt slashes windfall tax sharply","February 16, 2023, Thursday"
140,New tax norm to hurt insurers; stocks attractive for the long run: Analysts,"February 16, 2023, Thursday"
141,InterGlobe Aviation slips 5% after 4% equity changes hands via block deal,"February 16, 2023, Thursday"
142,"Sensex, Nifty end flat amid late sell-off; IT, broader indices hold gains","February 16, 2023, Thursday"
143,"Stocks to watch: Nestle India, NTPC, HAL, Bharat Dynamics, MTNL, BEL","February 16, 2023, Thursday"
144,Street concerns over global slowdown weighs on Bharat Forge stock,"February 16, 2023, Thursday"
145,"MFIs set for better days, as collection improves, loan sales jump","February 15, 2023, Wednesday"
146,"Sensex pares early losses, Nifty reclaims 18K mark amid mixed global trends","February 15, 2023, Wednesday"
147,Retail investors keep faith on India stocks despite recent Adani rout,"February 15, 2023, Wednesday"
148,Global index provider MSCI mulls not including stocks under ASM in indices,"February 15, 2023, Wednesday"
149,"NSE, CME Group tie up to launch Nymex crude, natural gas derivatives","February 15, 2023, Wednesday"
150,FPI surpass retail in getting investment calls right in Dec 2022 quarter,"February 15, 2023, Wednesday"
151,ED raids mobile app offices in different cities dealing in cryptocurrencies,"February 15, 2023, Wednesday"
152,Wheat prices fall by Rs 5/kg after launch of open market sale: Food Secy,"February 15, 2023, Wednesday"
153,"Rupa & Co, Dollar Ind, Kitex Garments hit 52-wk lows on weak Q3 results","February 15, 2023, Wednesday"
154,Finolex Cables hits over 4-yr high;  stock up 15% in a week post strong Q3,"February 15, 2023, Wednesday"
155,Eicher Motors rallies 5% on better than expected Q3 earnings,"February 15, 2023, Wednesday"
156,"Aero India Show: Defence stocks a good long-term bet, say analysts","February 15, 2023, Wednesday"
157,"DLF, Sunteck Realty: Stay cautious; realty index violates key support level","February 15, 2023, Wednesday"
158,"Nestle's Q4 revenues may rise up to 17% YoY, agri-inflation to dent margins","February 15, 2023, Wednesday"
159,"Siemens gains 3%, hits record high on strong operational performance in Q1","February 15, 2023, Wednesday"
160,Bharat Forge dips 7% on weak performance of overseas subsidiaries in Q3,"February 15, 2023, Wednesday"
161,Mutual fund ownership of Adani group stocks is not very high: Equirus,"February 15, 2023, Wednesday"
162,Torrent Power soars 9% post Q3 results; announces special dividend,"February 15, 2023, Wednesday"
163,"Sensex jumps 243 pts on late buying, Nifty reclaims 18,000; RIL gains 2%","February 15, 2023, Wednesday"
164,"Stocks to watch: Eicher Motors, Voda Idea, Siemens, Bharat Forge, ONGC","February 15, 2023, Wednesday"
165,"Sensex surges 600 points to scale 61,000-mark; ITC and RIL sparkle","February 14, 2023, Tuesday"
166,"Budget slow on fiscal consolidation, ambitious on revenue target: S&P","February 14, 2023, Tuesday"
167,Bonds recoup losses after inflation shock as long-term players step in,"February 14, 2023, Tuesday"
168,Consumers in India becoming smart shoppers due to rising inflation: Study,"February 14, 2023, Tuesday"
169,Hindenburg effect: Trading volumes rose amid rout in Adani Group shares,"February 14, 2023, Tuesday"
170,Adani rout creates a dent in Quant MF portfolios as key holdings shed 24%,"February 14, 2023, Tuesday"
171,India a bright spot for investments despite current volatility: Blackstone,"February 14, 2023, Tuesday"
172,Gold declines Rs 55; silver tumbles Rs 455 in Delhi: HDFC Securities,"February 14, 2023, Tuesday"
173,Adani Enterprises bounces 17% from day's low on massive jump in Q3 profit,"February 14, 2023, Tuesday"
174,"Adani row: We have robust framework to deal with mkt volatility, says Sebi","February 14, 2023, Tuesday"
175,Stock of this smallcap company has zoomed over 50% in four trading days,"February 14, 2023, Tuesday"
176,Is the worst over for new-age tech companies? Here's what analysts say,"February 14, 2023, Tuesday"
177,ITC gains 3% a day ahead of turning ex-dividend; stock nears record high,"February 14, 2023, Tuesday"
178,Chart check: Are new-age stocks witnessing a trend reversal or pullback?,"February 14, 2023, Tuesday"
179,6 out of 10 Adani group stocks locked at 5% lower circuit in firm market,"February 14, 2023, Tuesday"
180,Nykaa extends fall post Dec quarter results; stock down 8% in two days,"February 14, 2023, Tuesday"
181,"Zee Entertainment dips 4%, nears 52-week low on weak Q3 results","February 14, 2023, Tuesday"
182,"ITC, RIL, ICICI Bank help lift Sensex 600 pts higher, Nifty above 17,900","February 14, 2023, Tuesday"
183,"Stocks to watch: Adani Enterprises, ONGC, Nykaa, IRB Infra, Castrol India","February 14, 2023, Tuesday"
184,Sensex extends losses for second day; IT and bank stocks top drags,"February 13, 2023, Monday"
185,Info Edge: Investors must wait for sell-off to end before making new entry,"February 13, 2023, Monday"
186,"Equity investors remain bullish on metal and mining stocks, shows data","February 13, 2023, Monday"
187,Baring Private Equity Asia sells 10% stake in Coforge through a block deal,"February 13, 2023, Monday"
188,CBI gets NSE go-ahead to prosecute Chitra Ramkrishna in colocation case,"February 13, 2023, Monday"
189,"Brokerages raise ratings on Nippon, HDFC AMCs following better Q3 show","February 13, 2023, Monday"
190,"Infosys, TCS better equipped to weather ChatGPT-led disruption: JP Morgan","February 13, 2023, Monday"
191,Domestic commercial vehicle sales volume likely to grow by 9-11% in FY24,"February 13, 2023, Monday"
192,"Analysts cautious on mid, smallcaps; await earnings catch-up","February 13, 2023, Monday"
193,Brokerages downgrade Lupin post weak Q3; see up to 17% downside,"February 13, 2023, Monday"
194,Natco Pharma jumps 4% on filing generic version of oncology drug in US,"February 13, 2023, Monday"
195,Info Edge slumps 10% on Rs 116 cr Q3 loss; writes-off invst in 4B Network,"February 13, 2023, Monday"
196,"MSCI revision: CG Power, Bank Baroda look bullish on charts; avoid Biocon","February 13, 2023, Monday"
197,City Union Bank shares crash 13.5% after Q3 earnings dip on quarterly basis,"February 13, 2023, Monday"
198,Balkrishna Industries tanks over 11% as Q3 profit plunges 68% YoY,"February 13, 2023, Monday"
199,Sebi to update FM Nirmala Sitharaman on Adani Group probe this week,"February 13, 2023, Monday"
200,Oil India hits 8-month high on highest-ever quarterly profit in Q3FY23,"February 13, 2023, Monday"
201,Coforge slides 7% as over 7 million equity shares change hands on bourses,"February 13, 2023, Monday"
202,Glenmark Pharma jumps 5% post December quarter earnings,"February 13, 2023, Monday"
203,"Sensex slips 251 pts ahead of inflation data; SBI, IT shares fall","February 13, 2023, Monday"
204,"Stocks to watch: M&M, Nykaa, SAIL, Sun Pharma, NALCO, Oil India, Tata Steel","February 13, 2023, Monday"
205,"YES Bank, PolicyBazaar added to FPI cart in October-December quarter","February 13, 2023, Monday"
206,Fast food gets a lot slower: Downgrades to bite quick-service restaurants,"February 13, 2023, Monday"
207,"Street Signs: Anchor lock-in expiry, reversal of fortune for ETFs & more","February 13, 2023, Monday"
208,Sebi board likely to take up Adani stock rout at its meet this week,"February 12, 2023, Sunday"
209,European banks operating in India seek 2-year breather for ESMA deadline,"February 12, 2023, Sunday"
210,Domestic market ownership rises for 5th quarter in a row to 24.44% in Dec,"February 12, 2023, Sunday"
211,"Six of top-10 firms lose Rs 49,231 crore in m-cap; HUL biggest laggard","February 12, 2023, Sunday"
212,"Macro data, global cues to guide markets this week, say analysts","February 12, 2023, Sunday"
213,"Sebi proposes to enhance role, accountability of mutual fund trustees","February 11, 2023, Saturday"
214,Adani Group firms pledge shares for lenders of AEL: SBICAP Trustee,"February 11, 2023, Saturday"
215,Tight liquidity makes Adani Group dollar bonds a tough buy or sell,"February 11, 2023, Saturday"
216,"Sebi issues consultation paper on role, obligations of mutual fund trustees","February 10, 2023, Friday"
217,Sebi proposes changes in norms pertaining to non-convertible securities,"February 10, 2023, Friday"
218,Indore civic body green bond subscribed 5.4 times on the first day,"February 10, 2023, Friday"
219,Sensex snaps 2-day winning run amid weak global cues; metal stocks weigh,"February 10, 2023, Friday"
220,"Awaiting Sebi response, says NSE chief Ashishkumar Chauhan on IPO","February 10, 2023, Friday"
221,"NSE removes Adani Ports, Ambuja Cements from surveillance framework","February 10, 2023, Friday"
222,"Mumbai, B'luru among best performing APAC residential markets: Knight Frank","February 10, 2023, Friday"
223,Indian stock markets to continue underperforming EM peers: Morgan Stanley,"February 10, 2023, Friday"
224,Sebi probing Adani's links with investors in aborted $2.5 billion FPO,"February 10, 2023, Friday"
225,"MSCI cuts HCL Tech's weightage; stock trades as top loser on Sensex, Nifty","February 10, 2023, Friday"
226,"HG Infra hits 52-week high, rallies 13% in two days post Q3 results","February 10, 2023, Friday"
227,"M&M Finance, Blue Star: Trading strategies for 5 highly overbought stocks","February 10, 2023, Friday"
228,Stock of this Murugappa Group company has zoomed over 100% in 9 months,"February 10, 2023, Friday"
229,Zomato dips 7% on profit booking as loss widens to Rs 347 crore in Q3,"February 10, 2023, Friday"
230,Paytm slips 9% intra-day as nearly 5% equity changes hands on NSE,"February 10, 2023, Friday"
231,"Adani Green, Adani Transmission, Adani Total Gas hit 52-week lows","February 10, 2023, Friday"
232,Sustainalytics downgrades three Adani companies' governance scores,"February 10, 2023, Friday"
233,Index provider MSCI cuts 4 Adani group securities free-float designations,"February 10, 2023, Friday"
234,Hindenburg's accusations against Adani Group put money-laundering in focus,"February 10, 2023, Friday"
235,"Stocks to Watch: LIC, Zomato, Adani group, Varun Beverages, Voltas, M&M","February 10, 2023, Friday"
236,"Sensex dips 124 pts, smallcaps shine; Paytm cracks 9%, Tata Motors up 2%","February 10, 2023, Friday"
237,Stocks of Adani Group remain in MSCI indices after quarterly review,"February 10, 2023, Friday"
238,Trent's outperformance likely to continue on strong topline momentum,"February 09, 2023, Thursday"
239,"Sebi to MF trustees: Do not rely on assurances, evaluate independently","February 09, 2023, Thursday"
240,"CDSL demat tally tops 80 million, overall count crosses 111 million","February 09, 2023, Thursday"
241,Trade leaders demand to constitute digital payment regulation board,"February 09, 2023, Thursday"
242,"Page Industries slips 4%, hits 52-week low on disappointing Q3 results","February 09, 2023, Thursday"
243,"Equity funds log inflow of Rs 12,500 cr in Jan, small-caps top share","February 09, 2023, Thursday"
244,"M&M's Q3 revenues may rise up to 42% YoY, fall in RM prices to aid margins","February 09, 2023, Thursday"
245,"Hatchery stocks in focus: SKM Egg, Venky's, Simran Farms rally up to 10%","February 09, 2023, Thursday"
246,Reserve Bank widening bond lending may shield bears from short squeezes,"February 09, 2023, Thursday"
247,"Grasim, UltraTech: Cement stocks eye up to 10% upside on GST review","February 09, 2023, Thursday"
248,Adani Wilmar bucks weak trend in group companies; surges 5% post Q3 results,"February 09, 2023, Thursday"
249,Trent gains 7% on healthy revenue growth in December quarter,"February 09, 2023, Thursday"
250,"Cummins India surges 10%, hits record high on robust Q3 results","February 09, 2023, Thursday"
251,"Customs duty cut, I-T slab rejig to boost consumer durable stocks: Analysts","February 09, 2023, Thursday"
252,Adani group stocks under pressure as MSCI to review free float status,"February 09, 2023, Thursday"
253,"Sensex rises 142 pts in fag-end, Nifty near 17,900; broader indices fall","February 09, 2023, Thursday"
254,"Stocks to Watch: Adani group stocks, LIC, Reliance, L&T, Equitas SFB, Trent","February 09, 2023, Thursday"
255,Sebi proposes bondholders' nod for related party transactions for companies,"February 09, 2023, Thursday"
256,Markets gain on dovish comments by US Fed chairman; Sensex rise 378 points,"February 08, 2023, Wednesday"
257,"NSE Q3 net profit rises 55% to Rs 1,826 cr; revenue up 35% to Rs 3,263 cr","February 08, 2023, Wednesday"
258,"AEL adds another 20%, 7 Adani stocks up as group boosts investor confidence","February 08, 2023, Wednesday"
259,Aditya Birla Group announces entry into premium casual dining space,"February 08, 2023, Wednesday"
260,Sebi allows 39 entities to use e-KYC Aadhaar authentication services in mkt,"February 08, 2023, Wednesday"
261,"As volume challenges persist, Hero MotoCorp eyes recovery across segments","February 08, 2023, Wednesday"
262,Sebi amends rules governing mode of payment by market intermediaries,"February 08, 2023, Wednesday"
263,Domestic shareholding NSE-listed firms hit fresh record high of 24.44%,"February 08, 2023, Wednesday"
264,Sebi considering easing of RPT norms for high-value debt listed entities,"February 08, 2023, Wednesday"
265,"New-age stocks in focus; Paytm, Policybazaar, Zomato, Nykaa gain up to 10%","February 08, 2023, Wednesday"
266,"Macquarie double upgrades Paytm to 'outperform', ups target price by 80%","February 08, 2023, Wednesday"
267,One client will not affect Indian banking system: RBI Guv on Adani row,"February 08, 2023, Wednesday"
268,"Wonderla Holidays surges 13%, nears 52-week high on strong Q3 results","February 08, 2023, Wednesday"
269,Repo Rate Hike: Banking stocks may see sell-off if index stays under 42K,"February 08, 2023, Wednesday"
270,This Adani group stock has bounced back over 100% in three days,"February 08, 2023, Wednesday"
271,Bharti Airtel slips 3% despite over 91% YoY surge in December net,"February 08, 2023, Wednesday"
272,Here's why Macquarie has double upgraded Paytm's stock to 'Outperform',"February 08, 2023, Wednesday"
273,Rate sensitives' display mixed trend after RBI hikes repo rate by 25 bps,"February 08, 2023, Wednesday"
274,"Cement shares rally on hopes of GST cut; UltraTech, Ambuja gain 3%","February 08, 2023, Wednesday"
275,"Adani Enterprises, RBI policy takes Nifty above 17,850, Sensex leaps 378pts","February 08, 2023, Wednesday"
276,"Stocks to Watch: Bharti Airtel, Hero Moto, Adani Green, Ambuja Cement, NDTV","February 08, 2023, Wednesday"
277,3 more weeks to online bond platforms to register as stock brokers: Sebi,"February 07, 2023, Tuesday"
278,Sebi moots institutional mechanism for stock brokers to curb market abuse,"February 07, 2023, Tuesday"
279,"Sebi to put onus of detecting price rigging, insider trading on brokers","February 07, 2023, Tuesday"
280,Emerging market currencies to gain on better economic outlook: Reuters poll,"February 07, 2023, Tuesday"
281,"Bank credit profiles not at much risk from Adani exposure, says Fitch","February 07, 2023, Tuesday"
282,"5G driving revenue growth in the top 20 markets, early movers get benefit","February 07, 2023, Tuesday"
283,Demat additions in Jan hit six-month high to take total past 110 mn,"February 07, 2023, Tuesday"
284,"General insurer Go Digit's IPO plan delayed, Sebi returns issue papers","February 07, 2023, Tuesday"
285,Coal import cannot be zero as thermal power projects designed for dry fuels,"February 07, 2023, Tuesday"
286,Stock exchanges up scrutiny of traders whose exposure exceeds income,"February 07, 2023, Tuesday"
287,"Balaji Amines slips 6%, hits 52-week low on disappointing Q3 results","February 07, 2023, Tuesday"
288,Stock of this smallcap company has zoomed 58% in 6 days on strong Q3 result,"February 07, 2023, Tuesday"
289,Stay selective on defensives amid current market volatility: Analysts,"February 07, 2023, Tuesday"
290,CG Power hits new high on heavy volumes; stock surges 18% in one month,"February 07, 2023, Tuesday"
291,Varun Beverages rallies 7% on strong December quarter earnings,"February 07, 2023, Tuesday"
292,Technical chart: Is this the right time to buy Vodafone Idea shares?,"February 07, 2023, Tuesday"
293,Paytm hits over 3-mth high; surges 28% in 2 days on improved Q3 performance,"February 07, 2023, Tuesday"
294,Decoded: What exactly is a public float and why is it so important?,"February 07, 2023, Tuesday"
295,"Adani Transmission, Adani Wilmar, NDTV snap 8-day losing streak, surge 5%","February 07, 2023, Tuesday"
296,Tata Steel slips 5% on profit-booking after disappointing Q3 performance,"February 07, 2023, Tuesday"
297,"Sensex drops 221 pts day ahead of RBI decision; Adani Ent up 15%, Paytm 5%","February 07, 2023, Tuesday"
